Fecha;Concepto;Proveedor;Moneda;Monto;TC;Monto en USD;Origen;Forma;Destino;Tipo Comprobante;Comp. No.;Recibo;Estado del Pago;Vencimiento;Cheque No.;Fecha de Pago;Ref. Operaci¢n;ID Mes Registro;ID Registro;Proyecto;ID Mes Pago;Categor¡a;éltimo Registro: 3717;éltimo en Costos: 3626 (Obsoleto);;;;;;;
09/05/22;Pago Alquiler Of. 202 MAY 2022;Beatriz Carina Cristofano;USD;800,00;1,00;800,00;PSS;Transf. PSS - Ita£ USD;Alquileres;Sin Comp.;N/A;N/A;;;;;;16;3145;;;;;;;;;;;;
09/05/22;Costo por Transf. (Alquiler 202);ITAU;USD;1,90;1,00;1,90;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;3146;;;;;;;;;;;;
09/05/22;Pago Alquiler GARAGE MAY 2022;Liseril S.A. - PILAR;UYU;4.200,00;41,51;101,19;PSS;Transf. PSS - Ita£ UYU;Alquileres;Sin Comp.;N/A;N/A;;;;;;15;3147;;;;;;;;;;;;
09/05/22;Costo por Transf. (Transferencia Garage);ITAU;UYU;79,03;41,51;1,90;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;3148;;;;;;;;;;;;
09/05/22;GC ABR 2022 - PSS SRL;Edif. Barreiro y Ramos;UYU;18.277,00;41,51;440,36;PSS;Transf. PSS - Ita£ UYU;Gastos Comunes;Sin Comp.;N/A;N/A;;;;;;14;3149;;;;;;;;;;;;
09/05/22;Costo por Transf. (GC);ITAU;UYU;79,03;41,51;1,90;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;3150;;;;;;;;;;;;
09/05/22;Pago Flete Totorica;Jorge Totorica;UYU;4.000,00;41,51;96,37;PSS;Transf. PSS - Ita£ UYU;Costos;Sin Comp.;N/A;N/A;;;;;731.LA 223832022- Adq de materiales para redes de distribuci¢n- OSE;19;3151;731;;1;;;;;;;;;
09/05/22;Costo por Transf. (Totorica);ITAU;UYU;79,03;41,51;1,90;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;731.LA 223832022- Adq de materiales para redes de distribuci¢n- OSE;;3152;731;;1;;;;;;;;;
09/05/22;UTE Reparaci¢n y ensayo trafo;UTE;UYU;26.155,00;41,51;630,17;PSS;Transf. PSS - Ita£ UYU;Costos;Cr‚dito;1400263;N/A;;;;;9073. LA Y53250 - Transf. de Pot. Trif sicos MT-BT - UTE;20;3153;9073;;1;;;;;;;;;
09/05/22;Costo por Transf. (UTE);ITAU;UYU;79,03;41,51;1,90;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;9073. LA Y53250 - Transf. de Pot. Trif sicos MT-BT - UTE;;3154;9073;;1;;;;;;;;;
09/05/22;Cambio USD a UYU;ITAU;USD;25.000,00;1,00;25.000,00;PSS;Transf. PSS - Ita£ USD;Cambio de Moneda;Sin Comp.;N/A;N/A;;;;;;21;3155;;;0;;;;;;;;;
09/05/22;Pago Multas y Regargos DGI;DGI;UYU;79.514,00;41,51;1.915,77;PSS;D‚bito PSS - Ita£ UYU;IVA/IRAE;Boleta;3567198;N/A;;;;;;23;3156;;;;;;;;;;;;
09/05/22;Retiro Directores 50/50;PSS;USD;4.000,00;1,00;4.000,00;PSS;D‚bito PSS - Ita£ USD;Retiro Directores 50/50;Sin Comp.;N/A;N/A;;;;;;24;3157;;;2;;;;;;;;;
09/05/22;UTE Reparaci¢n y ensayo trafo;UTE;UYU;-4.716,44;41,51;-113,64;PSS;No Aplica;IVA/IRAE;Cr‚dito;1400263;N/A;;;;;9073. LA Y53250 - Transf. de Pot. Trif sicos MT-BT - UTE;;3475;9073;;1;;;;;;;;;
10/05/22;BPS Cargas Sociales ABR 22;BPS;UYU;71.763,00;41,62;1.724,45;PSS;Transf. PSS - Ita£ UYU;Cargas Sociales;Cr‚dito;421544;N/A;Efectuado;23/05/22;;11/05/22;;25;3158;;25;;;;;;;;;;
10/05/22;BPS IRPF ABR 22;BPS;UYU;6.492,00;41,62;156,00;PSS;Transf. PSS - Ita£ UYU;Cargas Sociales;Cr‚dito;421690;N/A;Efectuado;23/05/22;;11/05/22;;26;3159;;36;;;;;;;;;;
10/05/22;Compra Pliego ;MTOP;UYU;1.000,00;41,62;24,03;PSS;Caja Oficina 204;Costos;Boleta;857809;130756;;;;;787. LA 6-2022 - Adq.  de cuatro embarcaciones de HDPE, motores y trailers - MTOP;27;3160;787;;1;;;;;;;;;
10/05/22;Gasto Abogado Impugnaci¢n;Dra. Ma. Jos‚ Echevarria;UYU;10.000,00;41,62;240,30;PSS;Transf. PSS - Ita£ UYU;Costos;Sin Comp.;N/A;N/A;;;;;720. CP 1400645200 - Guinche hidr ulico uso mar¡timo - ANCAP;28;3161;720;;1;;;;;;;;;
10/05/22;Costo por Transf. (UTE);ITAU;UYU;79,39;41,62;1,91;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;720. CP 1400645200 - Guinche hidr ulico uso mar¡timo - ANCAP;;3162;720;;1;;;;;;;;;
10/05/22;Retiro para Caja;PSS;UYU;20.000,00;41,62;480,60;PSS;D‚bito PSS - BROU UYU;Caja PSS - UYU;Sin Comp.;N/A;N/A;;;;;;;3163;;;;;;;;;;;;
10/05/22;Gastos Escribana;Esc. Bel‚n Galbarini;UYU;10.431,00;41,62;250,65;PSS;Transf. PSS - Ita£ UYU;Honorarios Prof.;Boleta;105;N/A;;;;;;33;3164;;;;;;;;;;;;
11/05/22;Reparaci¢n Rosca Goulds;Santangelo S.C.;UYU;26.692,00;41,81;638,49;PSS;Transf. PSS - Ita£ UYU;Costos;Boleta;477;N/A;;;;;676. CP C94557-2021 - Adq. de repuestos Goulds - UTE;34;3165;676;;1;;;;;;;;;
11/05/22;Costo por Transf. (Santangelo);ITAU;UYU;79,14;41,81;1,89;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;676. CP C94557-2021 - Adq. de repuestos Goulds - UTE;;3166;676;;1;;;;;;;;;
11/05/22;Cambio USD a UYU;ITAU;USD;600,00;1,00;600,00;PSS;Transf. PSS - Ita£ USD;Cambio de Moneda;Sin Comp.;N/A;N/A;;;;;;35;3167;;;0;;;;;;;;;
11/05/22;Flete y transporte;Blademar SA;USD;780,98;1,00;780,98;PSS;Transf. PSS - Ita£ USD;Costos;Cr‚dito;4394;13647;Efectuado;N/A;;12/05/22;657. LA 111-2021 - Adq. lubricantes aeronauticos - CGFA;36;3168;657;36;1;;;;;;;;;
11/05/22;Almacenaje;Blademar SA;USD;674,82;1,00;674,82;PSS;Transf. PSS - Ita£ USD;Costos;Cr‚dito;4395;13647;Efectuado;N/A;;12/05/22;657. LA 111-2021 - Adq. lubricantes aeronauticos - CGFA;37;3169;657;;1;;;;;;;;;
11/05/22;Flete y transporte;Blademar SA;USD;-3,30;1,00;-3,30;PSS;No Aplica;IVA/IRAE;Cr‚dito;4394;N/A;;;;;657. LA 111-2021 - Adq. lubricantes aeronauticos - CGFA;;3458;657;;1;;;;;;;;;
11/05/22;Reparaci¢n Rosca Goulds;Santangelo S.C.;UYU;-4.642,00;41,81;-111,04;PSS;No Aplica;IVA/IRAE;Cr‚dito;477;N/A;;;;;676. CP C94557-2021 - Adq. de repuestos Goulds - UTE;;3463;676;;1;;;;;;;;;
12/05/22;Pago Flete;Unified Optics Corp.;USD;3.517,00;1,00;3.517,00;PSS;Transf. PSS - Ita£ USD;Costos;Sin Comp.;N/A;N/A;;;;;401. LA 444-SMA-20 - Dispositivos de Vision Nocturna - CGE;38;3170;401;;1;;;;;;;;;
12/05/22;Costo por Transf. (Unifield Optics);ITAU;USD;60,00;1,00;60,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;401. LA 444-SMA-20 - Dispositivos de Vision Nocturna - CGE;;3171;401;;1;;;;;;;;;
12/05/22;Pago Flete Totorica;Jorge Totorica;UYU;1.850,00;41,67;44,40;PSS;Transf. PSS - Ita£ UYU;Costos;Sin Comp.;N/A;N/A;;;;;676. CP C94557-2021 - Adq. de repuestos Goulds - UTE;39;3172;676;;1;;;;;;;;;
12/05/22;Costo por Transf. (Totorica);ITAU;UYU;78,94;41,67;1,89;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;676. CP C94557-2021 - Adq. de repuestos Goulds - UTE;;3173;676;;1;;;;;;;;;
13/05/22;Fletes y Seguro;Europartners Uruguay SRL;USD;1.893,16;1,00;1.893,16;PSS;Transf. PSS - Ita£ USD;Costos;Cr‚dito;633;359;Efectuado;11/06/22;;16/06/22;650. LA 54-2021 - Vehiculo de oper. submarina ROV - CGA;40;3174;650;42;1;;;;;;;;;
13/05/22;Costos despacho a‚reo Repuestos Aeronave;Enrique Amespil;UYU;53.600,00;41,57;1.289,55;PSS;Transf. PSS - Ita£ UYU;Costos;Cr‚dito;623-624;3060;;;;;552. LA 3-2021 - Adq. Repuestos de Aeronave - DNAPN;41;3175;552;;1;;;;;;;;;
13/05/22;Cambio USD a UYU;ITAU;USD;3.000,00;1,00;3.000,00;PSS;Transf. PSS - Ita£ USD;Cambio de Moneda;Sin Comp.;N/A;N/A;;;;;;42;3176;;;0;;;;;;;;;
13/05/22;Adeudos Tributos Domiciliarios 202 (Tasa B sica);IMM;UYU;24.427,00;41,57;587,68;PSS;D‚bito PSS - Ita£ UYU;Gastos;Cr‚dito;N/A;N/A;;;;;;44;3177;;;;;;;;;;;;
13/05/22;Compra Casilla Adicional;Trepcom SRL;USD;81,33;1,00;81,33;PSS;Transf. PSS - Ita£ USD;Gastos;Cr‚dito;1372;1409;;;;;;43;3178;;;;;;;;;;;;
13/05/22;Pago Panalpina Uruguay Transportes Mundiales SA;Panalpina Uruguay Transportes Mundiales SA;USD;3.315,30;1,00;3.315,30;PSS;Transf. PSS - Ita£ USD;Costos;Cr‚dito;37629;N/A;;;;;9110. LA Y53917 - Transf. de Pot. Trif sicos Bitensi¢n - UTE;46;3179;9110;;1;;;;;;;;;
13/05/22;Costo por Transf. (Panalpina);ITAU;USD;1,90;1,00;1,90;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;9110. LA Y53917 - Transf. de Pot. Trif sicos Bitensi¢n - UTE;;3180;9110;;1;;;;;;;;;
13/05/22;Costo por Transf. Recibida;ITAU;USD;10,00;1,00;10,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;9110. LA Y53917 - Transf. de Pot. Trif sicos Bitensi¢n - UTE;;3181;9110;;1;;;;;;;;;
13/05/22;Transferencia en USD de BROU a ITAé;PSS;USD;50.000,00;1,00;50.000,00;PSS;Transf. PSS - BROU USD;Transf. Interbanc. PSS;Sin Comp.;N/A;N/A;;;;;;47;3182;;;0;;;;;;;;;
13/05/22;Costo por Transf. BROU a ITAU USD;BROU;USD;55,26;1,00;55,26;PSS;D‚bito Aut. PSS - BROU USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;47;3183;;;;;;;;;;;;
13/05/22;Costo por Cobro LC Ref. 650;BROU;USD;426,39;1,00;426,39;PSS;D‚bito Aut. PSS - BROU USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;650. LA 54-2021 - Vehiculo de oper. submarina ROV - CGA;48;3184;650;;1;;;;;;;;;
13/05/22;Debito Banking Card;ITAU;UYU;2.464,00;41,57;59,28;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;3185;;;;;;;;;;;;
13/05/22;Costos despacho a‚reo Repuestos Aeronave;Enrique Amespil;UYU;-35.513,57;41,57;-854,41;PSS;No Aplica;IVA/IRAE;Cr‚dito;623-624;N/A;;;;;552. LA 3-2021 - Adq. Repuestos de Aeronave - DNAPN;;3474;552;;1;;;;;;;;;
13/05/22;Pago Panalpina Uruguay Transportes Mundiales SA;Panalpina Uruguay Transportes Mundiales SA;USD;-300,30;1,00;-300,30;PSS;No Aplica;IVA/IRAE;Cr‚dito;37629;N/A;;;;;9110. LA Y53917 - Transf. de Pot. Trif sicos Bitensi¢n - UTE;;3493;9110;;1;;;;;;;;;
17/05/22;Compra Kinko;Bowerey SA;UYU;248,00;41,46;5,98;PSS;Caja Oficina 204;Gastos de Oficina;Boleta;3001138;N/A;;;;;;49;3186;;;;;;;;;;;;
17/05/22;Compra Pendrives;WSL SRL;UYU;2.500,00;41,46;60,31;PSS;Caja Oficina 204;Gastos;Boleta;791684;N/A;;;;;;50;3187;;;;;;;;;;;;
17/05/22;Mantenimiento de aire trimestral Mayo a Julio;Ingeniero Tugentman;UYU;535,00;41,46;12,91;PSS;Cr‚dito VISA PSS  - Ita£;Gastos;Cr‚dito;153692;N/A;;;;;;51;3188;;;;;;;;;;;;
17/05/22;Compra Pliego LA 1600161400 - Ref. 778;ANCAP;UYU;3.000,00;41,46;72,37;PSS;Transf. PSS - Ita£ UYU;Costos;Sin Comp.;N/A;N/A;;;;;778. LA 1600161400 - 2022 Compra de hasta 1500 toneladas de Catalizador de Cracking Catal¡tico - ANCAP;52;3189;778;;1;;;;;;;;;
17/05/22;Costo por Transf. Compra Pliego);ITAU;UYU;78,73;41,46;1,90;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;778. LA 1600161400 - 2022 Compra de hasta 1500 toneladas de Catalizador de Cracking Catal¡tico - ANCAP;;3190;778;;1;;;;;;;;;
17/05/22;Factura Memory Abril;Memory SRL;UYU;1.501,82;41,46;36,23;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos;Cr‚dito;204403;N/A;;;;;;53;3191;;;;;;;;;;;;
17/05/22;Cambio USD a UYU;ITAU;USD;3.000,00;1,00;3.000,00;PSS;Transf. PSS - Ita£ USD;Cambio de Moneda;Sin Comp.;N/A;N/A;;;;;;54;3192;;;0;;;;;;;;;
17/05/22;Pago Despacho Muestra;Enrique Amespil;UYU;43.414,00;41,46;1.047,26;PSS;Transf. PSS - Ita£ UYU;Costos;Cr‚dito;625-626;3060;;;;;781. LA Y100171 - Scadas Locales para Est. DIS - UTE;55;3193;781;;1;;;;;;;;;
17/05/22;Flete Accesorios;Pose y Cia SA;USD;695,40;1,00;695,40;PSS;Transf. PSS - Ita£ USD;Costos;Cr‚dito;8942;N/A;;;;;9125. Inland P52272 y P52372 - Chint;56;3194;9125;;1;;;;;;;;;
17/05/22;Costo por Transf. (Pose y Cia);ITAU;USD;1,90;1,00;1,90;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;9125. Inland P52272 y P52372 - Chint;;3195;9125;;1;;;;;;;;;
17/05/22;Retiro para Caja - Jazz 1/2;PSS;USD;3.500,00;1,00;3.500,00;PSS;D‚bito PSS - Ita£ USD;Costos;Sin Comp.;N/A;N/A;;;;;633. LA Y54049 - Sum. UIT - UTE;57;3196;633;;1;;;;;;;;;
17/05/22;Re-Compra Pliego LA 1600161400 - Ref. 778;ANCAP;UYU;3.000,00;41,46;72,37;PSS;Transf. PSS - Ita£ UYU;Costos;Recibo;203493;N/A;;;;;778. LA 1600161400 - 2022 Compra de hasta 1500 toneladas de Catalizador de Cracking Catal¡tico - ANCAP;58;3197;778;;1;;;;;;;;;
17/05/22;Costo por Transf. (Compra Pliego ANCAP);ITAU;UYU;79,23;41,46;1,91;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;3198;;;;;;;;;;;;
17/05/22;Pago Complemento de cosos despacho aereo;Enrique Amespil;UYU;16.800,00;41,46;405,26;PSS;Transf. PSS - Ita£ UYU;Costos;Cr‚dito;625-626;3060;;;;;781. LA Y100171 - Scadas Locales para Est. DIS - UTE;59;3199;781;;1;;;;;;;;;
17/05/22;Pago Airparts;Airparts Company Inc.;USD;3.654,72;1,00;3.654,72;PSS;Transf. PSS - Ita£ USD;Costos;Sin Comp.;N/A;N/A;;;;;737. LA 18-2022 - Sum. equip. electr. para aeronaves - CGA;60;3200;737;;1;;;;;;;;;
17/05/22;Pago Airparts;Airparts Company Inc.;USD;5.402,17;1,00;5.402,17;PSS;Transf. PSS - Ita£ USD;Costos;Sin Comp.;N/A;N/A;;;;;551. LA 14-2021 -Adq. Repuestos de Aeronave - Armada;60;3201;551;;1;;;;;;;;;
17/05/22;Costo por Transf. (Airparts);ITAU;USD;16,14;1,00;16,14;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;737. LA 18-2022 - Sum. equip. electr. para aeronaves - CGA;;3202;737;;1;;;;;;;;;
17/05/22;Costo por Transf. (Airparts);ITAU;USD;23,86;1,00;23,86;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;551. LA 14-2021 -Adq. Repuestos de Aeronave - Armada;;3203;551;;1;;;;;;;;;
17/05/22;Costos despacho a‚reo Uniones/Juntas (Muestras);Enrique Amespil;UYU;30.500,00;41,46;735,74;PSS;Transf. PSS - Ita£ UYU;Costos;Cr‚dito;627-628;3060;;;;;792. CP 20000870-2022 - Adquisici¢n de Juntas - OSE;61;3204;792;;1;;;;;;;;;
17/05/22;Flete Accesorios;Pose y Cia SA;USD;-125,40;1,00;-125,40;PSS;No Aplica;IVA/IRAE;Cr‚dito;8942;N/A;;;;;9125. Inland P52272 y P52372 - Chint;;3507;9125;;1;;;;;;;;;
18/05/22;Funda Nylon para Muestra;Turynoll SA;UYU;70,00;41,42;1,69;PSS;Caja Oficina 204;Costos;Boleta;95699;N/A;;;;;792. CP 20000870-2022 - Adquisici¢n de Juntas - OSE;62;3205;792;;1;;;;;;;;;
18/05/22;Retiro Directores (Hernan);PSS;USD;1.500,00;1,00;1.500,00;PSS;D‚bito PSS - Ita£ USD;Costos;Sin Comp.;N/A;N/A;;;;;489. LA 967-2020 - Neumaticos para cami¢n URAL y Mowag - CGE;63;3206;489;;1;;;;;;;;;
18/05/22;Costo Debito Mostrador (Retiro);ITAU;USD;2,00;1,00;2,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;489. LA 967-2020 - Neumaticos para cami¢n URAL y Mowag - CGE;;3207;489;;1;;;;;;;;;
18/05/22;Proceso y Entrega de Doc.;FedEx;UYU;1.815,00;41,42;43,82;PSS;D‚bito PSS - Ita£ USD;Costos;Boleta;168864;N/A;;;;;401. LA 444-SMA-20 - Dispositivos de Vision Nocturna - CGE;64;3208;401;;1;;;;;;;;;
18/05/22;Compra Engrampadora y Perforadora;ALRO SRL;UYU;9.976,02;41,42;240,88;PSS;Transf. PSS - Ita£ UYU;Muebles y étiles;Boleta;13688;N/A;;;;;;65;3209;;;;;;;;;;;;
19/05/22;NC Papeler¡a Aguada;ALRO SRL;UYU;-232,00;40,62;-5,71;PSS;No Aplica;Gastos;Nota de Cr‚dito;1078;N/A;;;;;;65;3210;;;;;;;;;;;;
19/05/22;Viaje  Taxi Presentaic¢n Muestra Ref. 792;Radio Taxi;UYU;250,00;40,62;6,16;PSS;Caja Oficina 204;Gastos;Sin Comp.;N/A;N/A;;;;;737. LA 18-2022 - Sum. equip. electr. para aeronaves - CGA;66;3211;737;;1;;;;;;;;;
19/05/22;Compra Aldo;Papeler¡a Aldo S.A.;UYU;5.747,90;40,62;141,52;PSS;Transf. PSS - Ita£ UYU;Gastos de Oficina;Boleta;696891;N/A;;;;;;72;3212;;;;;;;;;;;;
19/05/22;Cambio USD a UYU;ITAU;USD;3.000,00;1,00;3.000,00;PSS;Transf. PSS - Ita£ USD;Cambio de Moneda;Sin Comp.;N/A;N/A;;;;;;67;3213;;;0;;;;;;;;;
19/05/22;Transferencia en USD de BROU a ITAé;PSS;USD;50.000,00;1,00;50.000,00;PSS;Transf. PSS - BROU USD;Transf. Interbanc. PSS;Sin Comp.;N/A;N/A;;;;;;68;3214;;;0;;;;;;;;;
19/05/22;Costo por Transf. BROU a ITAU USD;BROU;USD;56,88;1,00;56,88;PSS;D‚bito Aut. PSS - BROU USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;68;3215;;;;;;;;;;;;
19/05/22;Pago Tarjeta VISA PSS;ITAU;USD;243,00;1,00;243,00;PSS;D‚bito PSS - Ita£ USD;Gastos;Sin Comp.;N/A;N/A;;;;;;71;3216;;;4;;;;;;;;;
19/05/22;Despacho Transito Ref 657;Enrique Amespil;UYU;54.000,00;40,62;1.329,56;PSS;Transf. PSS - Ita£ UYU;Costos;Cr‚dito;631-632;3060;;;;;657. LA 111-2021 - Adq. lubricantes aeronauticos - CGFA;69;3217;657;;1;;;;;;;;;
19/05/22;Despacho Transito Ref 657;Enrique Amespil;USD;100,00;1,00;100,00;PSS;Transf. PSS - Ita£ USD;Costos;Sin Comp.;N/A;N/A;;; ;;657. LA 111-2021 - Adq. lubricantes aeronauticos - CGFA;69;3218;657;;1;;;;;;;;;
19/05/22;Despacho Transito Ref 657;Enrique Amespil;UYU;-7.427,14;40,62;-182,87;PSS;No Aplica;IVA/IRAE;Cr‚dito;631-632;N/A;;;;;657. LA 111-2021 - Adq. lubricantes aeronauticos - CGFA;;3459;657;;1;;;;;;;;;
19/05/22;Pago Lourdes;Varios;UYU;350,00;40,62;8,62;PSS;Caja Oficina 204;Gastos;Sin Comp.;N/A;N/A;;;;;;;3529;;;;;;;;;;;;
20/05/22;Retiro para Caja;PSS;UYU;20.000,00;40,50;493,89;PSS;D‚bito PSS - Ita£ UYU;Caja PSS - UYU;Sin Comp.;N/A;N/A;;;;;;;3219;;;;;;;;;;;;
20/05/22;Costo por Transf. Recibida;ITAU;USD;10,00;1,00;10,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;3220;;;;;;;;;;;;
21/05/22;Retiro Directores JAVIER;PSS;USD;2.000,00;1,00;2.000,00;PSS;Transf. PSS - Ita£ USD;Retiro Dir. Javier;Sin Comp.;N/A;N/A;;;;;;73;3221;;;2;;;;;;;;;
21/05/22;Factura Servicios DHL;DHL;UYU;23.553,79;40,62;579,93;PSS;Transf. PSS - Ita£ UYU;Costos;Cr‚dito;687334;N/A;Efectuado;04/06/22;;03/06/22;781. LA Y100171 - Scadas Locales para Est. DIS - UTE;74;3222;781;12;1;;;;;;;;;
21/05/22;Factura Servicios DHL;DHL;UYU;35.967,83;40,62;885,58;PSS;Transf. PSS - Ita£ UYU;Costos;Cr‚dito;687334;N/A;Efectuado;04/06/22;;03/06/22;792. CP 20000870-2022 - Adquisici¢n de Juntas - OSE;74;3223;792;12;1;;;;;;;;;
23/05/22;Costo por Transf. Recibida;ITAU;USD;10,00;1,00;10,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;;3224;;;;;;;;;;;;
23/05/22;Transferencia en USD de BROU a ITAé;PSS;USD;18.000,00;1,00;18.000,00;PSS;Transf. PSS - BROU USD;Transf. Interbanc. PSS;Sin Comp.;N/A;N/A;;;;;;75;3225;;;0;;;;;;;;;
23/05/22;Costo por Transf. BROU a ITAU USD;BROU;USD;28,80;1,00;28,80;PSS;D‚bito Aut. PSS - BROU USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;;75;3226;;;;;;;;;;;;
23/05/22;Retiro para Caja - Jazz Amp 658;PSS;USD;3.500,00;1,00;3.500,00;PSS;Mostrador_BROU Cta. USD;Costos;Sin Comp.;N/A;N/A;;;;;658. LA Y54116 - Sum. Rep. p. Unidades Centrales de Procesamiento - UTE;76;3227;658;;1;;;;;;;;;
23/05/22;Costo Debito Mostrador (Jazz);ITAU;USD;2,00;1,00;2,00;PSS;D‚bito Aut. PSS - Ita£ USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;658. LA Y54116 - Sum. Rep. p. Unidades Centrales de Procesamiento - UTE;;3228;658;;1;;;;;;;;;
23/05/22;Costo por Transf. BROU a ITAU USD;BROU;USD;1,80;1,00;1,80;PSS;D‚bito Aut. PSS - BROU USD;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;658. LA Y54116 - Sum. Rep. p. Unidades Centrales de Procesamiento - UTE;76;3229;658;;1;;;;;;;;;
23/05/22;Factura Servicios DHL (Muestra);DHL;UYU;2.280,00;40,35;56,51;PSS;Transf. PSS - Ita£ UYU;Costos;Cr‚dito;687985;N/A;Efectuado;04/06/22;;03/06/22;792. CP 20000870-2022 - Adquisici¢n de Juntas - OSE;77;3230;792;12;1;;;;;;;;;
23/05/22;Retiro para Caja;PSS;USD;500,00;1,00;500,00;PSS;D‚bito PSS - Ita£ USD;Caja PSS - USD;Sin Comp.;N/A;N/A;;;;;;;3231;;;;;;;;;;;;
23/05/22;Compra Combustible;ANCAP;UYU;496,00;40,35;12,29;PSS;D‚bito PSS - Ita£ UYU;Gastos;Sin Comp.;N/A;N/A;;;;;;;3232;;;;;;;;;;;;
23/05/22;Compra Combustible;ANCAP;UYU;3.200,40;40,35;79,33;PSS;D‚bito PSS - Ita£ UYU;Gastos;Sin Comp.;N/A;N/A;;;;;;;3233;;;;;;;;;;;;
23/05/22;Devoluci¢n Aporte Socios;PSS;USD;28.097,00;1,00;28.097,00;PSS;Cheque PSS - Ita£ USD;Retiro Directores 50/50;Sin Comp.;N/A;N/A;;;8548918;;;;3234;;;2;;;;;;;;;
23/05/22;Fletes y Seguro;Europartners Uruguay SRL;USD;-39,16;1,00;-39,16;PSS;No Aplica;IVA/IRAE;Cr‚dito;633;N/A;;;;;650. LA 54-2021 - Vehiculo de oper. submarina ROV - CGA;;3456;650;;1;;;;;;;;;
25/05/22;Compra Pliego ANCAP - LA 1500179000;ANCAP;UYU;1.500,00;40,02;37,49;PSS;Transf. PSS - Ita£ UYU;Costos;Recibo;203669;N/A;;;;;801. LA 1500179000 - Compra de chapas de acero - ANCAP;78;3235;801;;1;;;;;;;;;
25/05/22;Costo por Transf. (Compra Pliego);ITAU;UYU;75,83;40,02;1,90;PSS;D‚bito Aut. PSS - Ita£ UYU;Gastos Banc.;Sin Comp.;N/A;N/A;;;;;801. LA 1500179000 - Compra de chapas de acero - ANCAP;;3236;801;;1;;;;;;;;;
25/05/22;Taxi Presentaci¢n BT1008;Radio Taxi;UYU;126,00;40,02;3,15;PSS;Caja Oficina 204;Gastos;Ticket;1;N/A;;;;;;79;3237;;;;;;;;;;;;
25/05/22;Retiro para Caja;PSS;UYU;6.000,00;40,02;149,94;PSS;D‚bito PSS - Ita£ UYU;Caja PSS - UYU;Sin Comp.;N/A;N/A;;;;;;;3238;;;;;;;;;;;;
26/05/22;Gastos Varios;Varios;UYU;1.878,00;40,02;46,93;PSS;D‚bito PSS - Ita£ UYU;Gastos;Sin Comp.;N/A;N/A;;;;;;;3239;;;;;;;;;;;;
26/05/22;Gastos Varios;Varios;UYU;270,00;40,02;6,75;PSS;D‚bito PSS - Ita£ UYU;Gastos;Sin Comp.;N/A;N/A;;;;;;;3240;;;;;;;;;;;;
26/05/22;Devoluci¢n Aporte Socios;PSS;USD;108.855,00;1,00;108.855,00;PSS;Cheque PSS - Ita£ USD;Retiro Directores 50/50;Sin Comp.;N/A;N/A;;;8548921;;;;3241;;;2;;;;;;;;;
